-13.12;-147.92;6.46;0.0;0.0;0.0;0.0
-12.81;-147.79;6.71;0.0;0.0;0.0;0.0
-12.47;-147.68;6.92;0.0;0.0;0.0;0.0
-12.24;-147.48;7.05;0.0;0.0;0.0;0.0
-12.09;-147.31;7.13;0.0;0.0;0.0;0.0
-11.99;-147.13;7.08;0.0;0.0;0.0;0.0
-11.94;-146.93;6.9;0.0;0.0;0.0;0.0
-11.81;-146.64;6.8;0.0;0.0;0.0;0.0
-11.77;-146.43;6.8;0.0;0.0;0.0;0.0
-11.63;-146.27;6.85;0.0;0.0;0.0;0.0
-11.44;-146.16;6.9;0.0;0.0;0.0;0.0
-11.3;-146.04;6.92;0.0;0.0;0.0;0.0
-11.15;-145.97;7.03;0.0;0.0;0.0;0.0
-10.94;-145.86;7.18;0.0;0.0;0.0;0.0
-10.68;-145.78;7.42;0.0;0.0;0.0;0.0
-10.44;-145.76;7.69;0.0;0.0;0.0;0.0
-10.1;-145.82;7.93;0.0;0.0;0.0;0.0
-9.86;-145.91;8.07;0.0;0.0;0.0;0.0
-9.65;-145.96;8.18;0.0;0.0;0.0;0.0
-9.43;-145.99;8.18;0.0;0.0;0.0;0.0
-9.14;-145.96;8.14;0.0;0.0;0.0;0.0
-8.87;-145.87;8.01;0.0;0.0;0.0;0.0
-8.69;-145.79;8.03;0.0;0.0;0.0;0.0
-8.58;-145.71;8.13;0.0;0.0;0.0;0.0
-8.41;-145.63;8.24;0.0;0.0;0.0;0.0
-8.17;-145.62;8.37;0.0;0.0;0.0;0.0
-7.89;-145.84;8.66;0.0;0.0;0.0;0.0
-7.51;-146.12;8.78;0.0;0.0;0.0;0.0
-7.24;-146.23;8.76;0.0;0.0;0.0;0.0
-7.16;-146.13;8.68;0.0;0.0;0.0;0.0
-7.13;-145.93;8.79;0.0;0.0;0.0;0.0
-7.26;-145.71;8.9;0.0;0.0;0.0;0.0
-7.39;-145.54;9.12;0.0;0.0;0.0;0.0
-7.4;-145.42;9.37;0.0;0.0;0.0;0.0
-7.26;-145.26;9.43;0.0;0.0;0.0;0.0
-7.23;-145.04;9.45;0.0;0.0;0.0;0.0
-7.24;-144.89;9.48;0.0;0.0;0.0;0.0
-7.2;-144.72;9.43;0.0;0.0;0.0;0.0
-7.08;-144.63;9.39;0.0;0.0;0.0;0.0
-6.93;-144.5;9.37;0.0;0.0;0.0;0.0
-6.92;-144.23;9.4;0.0;0.0;0.0;0.0
-6.98;-144.04;9.43;0.0;0.0;0.0;0.0
-7.08;-143.84;9.38;0.0;0.0;0.0;0.0
-7.23;-143.66;9.43;0.0;0.0;0.0;0.0
-7.39;-143.48;9.41;0.0;0.0;0.0;0.0
-7.4;-143.32;9.16;0.0;0.0;0.0;0.0
-7.13;-143.21;9.27;0.0;0.0;0.0;0.0
-7.24;-142.84;9.12;0.0;0.0;0.0;0.0
-7.34;-142.61;9.19;0.0;0.0;0.0;0.0
-7.2;-142.52;9.11;0.0;0.0;0.0;0.0
-7.04;-142.41;9.06;0.0;0.0;0.0;0.0
-6.97;-142.33;9.25;0.0;0.0;0.0;0.0
-6.75;-142.14;9.45;0.0;0.0;0.0;0.0
-6.52;-141.81;9.66;0.0;0.0;0.0;0.0
-6.25;-141.51;9.9;0.0;0.0;0.0;0.0
-5.89;-141.23;9.85;0.0;0.0;0.0;0.0
-5.06;-140.72;9.13;0.0;0.0;0.0;0.0
-4.29;-140.18;7.95;0.0;0.0;0.0;0.0
-3.5;-139.39;6.23;0.0;0.0;0.0;0.0
-3.39;-138.8;4.92;0.0;0.0;0.0;0.0
-3.57;-138.38;4.18;0.0;0.0;0.0;0.0
-4.13;-137.79;3.45;0.0;0.0;0.0;0.0
-5.04;-137.17;3.04;0.0;0.0;0.0;0.0
-6.41;-136.54;3.03;0.0;0.0;0.0;0.0
-8.26;-135.88;3.14;0.0;0.0;0.0;0.0
-10.42;-135.26;3.1;0.0;0.0;0.0;0.0
-13.32;-134.47;2.74;0.0;0.0;0.0;0.0
-15.61;-133.83;2.2;0.0;0.0;0.0;0.0
-17.74;-133.22;1.66;0.0;0.0;0.0;0.0
-19.64;-132.75;1.26;0.0;0.0;0.0;0.0
-21.46;-132.33;0.92;0.0;0.0;0.0;0.0
-23.46;-131.86;0.65;0.0;0.0;0.0;0.0
-25.73;-131.32;0.55;0.0;0.0;0.0;0.0
-28.11;-130.8;0.61;0.0;0.0;0.0;0.0
-30.49;-130.3;0.76;0.0;0.0;0.0;0.0
-32.86;-129.82;0.96;0.0;0.0;0.0;0.0
-35.22;-129.32;1.11;0.0;0.0;0.0;0.0
-37.51;-128.72;1.14;0.0;0.0;0.0;0.0
-39.64;-127.96;1.03;0.0;0.0;0.0;0.0
-41.62;-127.1;0.72;0.0;0.0;0.0;0.0
-43.45;-126.03;0.26;0.0;0.0;0.0;0.0
-45.21;-124.72;-0.26;0.0;0.0;0.0;0.0
-46.79;-123.36;-0.75;0.0;0.0;0.0;0.0
-56.55;-112.0;-5.71;0.0;0.0;0.0;0.0
-57.94;-110.3;-6.24;0.0;0.0;0.0;0.0
-58.48;-109.74;-6.34;0.0;0.0;0.0;0.0
-58.04;-110.49;-5.99;0.0;0.0;0.0;0.0
-56.5;-112.6;-5.23;0.0;0.0;0.0;0.0
-54.67;-114.78;-4.53;0.0;0.0;0.0;0.0
-51.58;-117.85;-3.7;0.0;0.0;0.0;0.0
-49.01;-119.87;-3.34;0.0;0.0;0.0;0.0
-45.42;-121.87;-3.25;0.0;0.0;0.0;0.0
-41.76;-123.27;-3.42;0.0;0.0;0.0;0.0
-38.09;-124.39;-3.53;0.0;0.0;0.0;0.0
-33.62;-125.35;-3.77;0.0;0.0;0.0;0.0
-30.03;-126.18;-3.97;0.0;0.0;0.0;0.0
-26.74;-126.99;-4.25;0.0;0.0;0.0;0.0
-23.61;-127.7;-4.39;0.0;0.0;0.0;0.0
-20.69;-128.23;-4.37;0.0;0.0;0.0;0.0
-17.74;-128.74;-4.21;0.0;0.0;0.0;0.0
-14.94;-129.28;-4.0;0.0;0.0;0.0;0.0
-12.36;-129.9;-3.78;0.0;0.0;0.0;0.0
-9.66;-130.52;-3.52;0.0;0.0;0.0;0.0
-7.88;-130.66;-3.33;0.0;0.0;0.0;0.0
-6.39;-130.5;-3.03;0.0;0.0;0.0;0.0
-5.24;-130.12;-2.76;0.0;0.0;0.0;0.0
-4.26;-129.65;-2.62;0.0;0.0;0.0;0.0
-3.19;-129.17;-2.57;0.0;0.0;0.0;0.0
-2.08;-128.78;-2.66;0.0;0.0;0.0;0.0
-0.73;-128.48;-2.57;0.0;0.0;0.0;0.0
1.04;-128.38;-2.22;0.0;0.0;0.0;0.0
3.08;-128.42;-1.74;0.0;0.0;0.0;0.0
4.96;-128.4;-1.22;0.0;0.0;0.0;0.0
6.37;-128.21;-0.8;0.0;0.0;0.0;0.0
7.03;-127.75;-0.55;0.0;0.0;0.0;0.0
6.94;-127.02;-0.44;0.0;0.0;0.0;0.0
6.37;-126.16;-0.34;0.0;0.0;0.0;0.0
5.58;-125.31;-0.14;0.0;0.0;0.0;0.0
4.72;-124.63;0.27;0.0;0.0;0.0;0.0
3.56;-124.16;0.55;0.0;0.0;0.0;0.0
1.73;-123.62;0.52;0.0;0.0;0.0;0.0
-0.87;-122.88;0.55;0.0;0.0;0.0;0.0
-4.55;-122.02;0.65;0.0;0.0;0.0;0.0
-7.1;-121.66;0.78;0.0;0.0;0.0;0.0
-9.02;-121.7;1.07;0.0;0.0;0.0;0.0
-10.35;-121.98;1.75;0.0;0.0;0.0;0.0
-11.06;-122.42;2.86;0.0;0.0;0.0;0.0
-11.39;-122.9;4.05;0.0;0.0;0.0;0.0
-11.58;-123.3;5.08;0.0;0.0;0.0;0.0
-11.91;-123.53;5.69;0.0;0.0;0.0;0.0
-12.41;-123.5;5.94;0.0;0.0;0.0;0.0
-12.5;-123.18;5.93;0.0;0.0;0.0;0.0
-12.19;-122.8;5.88;0.0;0.0;0.0;0.0
-11.24;-122.0;5.98;0.0;0.0;0.0;0.0
-10.5;-121.31;5.95;0.0;0.0;0.0;0.0
-10.08;-120.8;
